,x,y,z,t,activity
442,0.05,-0.97,-0.05,16636,Standing
443,0.05,-0.98,-0.05,16676,Standing
444,0.05,-0.97,-0.04,16716,Standing
445,0.04,-0.97,-0.04,16756,Standing
446,0.02,-0.97,-0.04,16796,Standing
447,0.01,-0.98,-0.04,16836,Standing
448,0.02,-0.98,-0.03,16876,Standing
449,0.0,-0.97,-0.04,16916,Standing
450,0.0,-0.98,-0.03,16956,Standing
451,-0.02,-0.99,-0.02,16996,Standing
452,-0.01,-0.97,-0.03,17036,Standing
453,-0.02,-0.98,-0.03,17076,Standing
454,0.01,-0.97,-0.05,17117,Standing
455,0.01,-1.0,-0.05,17157,Standing
456,0.01,-1.0,-0.05,17197,Standing
457,0.01,-1.02,-0.05,17239,Standing
458,0.02,-1.03,-0.05,17281,Standing
459,0.04,-1.0,-0.04,17323,Standing
460,0.02,-0.95,-0.03,17364,Standing
461,0.01,-0.93,-0.03,17404,Standing
462,-0.04,-0.96,-0.02,17444,Standing
463,-0.06,-1.0,-0.02,17484,Standing
464,-0.04,-0.99,-0.05,17525,Standing
465,-0.05,-0.99,-0.06,17565,Standing
466,-0.04,-1.0,-0.08,17606,Standing
467,-0.05,-0.99,-0.09,17646,Standing
468,-0.06,-1.0,-0.11,17686,Standing
469,-0.05,-1.0,-0.11,17727,Standing
470,-0.03,-1.02,-0.09,17767,Standing
471,-0.05,-1.01,-0.07,17807,Standing
472,-0.07,-1.0,-0.05,17848,Standing
473,-0.09,-1.01,-0.03,17888,Standing
474,-0.13,-1.01,-0.03,17928,Standing
475,-0.11,-1.02,-0.02,17969,Standing
476,-0.13,-1.0,-0.01,18009,Standing
477,-0.16,-0.94,-0.01,18050,Standing
478,-0.16,-0.97,-0.05,18092,Standing
479,-0.2,-1.01,-0.08,18134,Standing
480,-0.17,-1.01,-0.09,18174,Standing
481,-0.16,-1.0,-0.08,18214,Standing
482,-0.14,-1.0,-0.08,18254,Standing
483,-0.12,-0.97,-0.05,18295,Standing
484,-0.12,-0.99,-0.03,18335,Standing
485,-0.09,-0.98,-0.02,18375,Standing
486,-0.07,-1.01,0.01,18416,Standing
487,-0.03,-1.05,0.02,18456,Standing
488,-0.01,-1.02,0.04,18496,Standing
489,0.03,-1.03,0.05,18536,Standing
490,0.03,-1.03,0.04,18576,Standing
491,0.05,-1.01,0.07,18617,Standing
492,0.07,-0.93,0.06,18657,Standing
493,0.11,-0.93,0.07,18697,Standing
494,0.1,-0.93,0.06,18738,Standing
495,0.11,-0.92,0.06,18778,Standing
496,0.11,-0.91,0.07,18818,Standing
497,0.12,-0.92,0.07,18859,Standing
498,0.1,-0.92,0.07,18900,Standing
499,0.07,-0.94,0.07,18940,Standing
500,0.09,-1.02,0.04,18982,Standing
501,0.13,-1.0,0.04,19023,Standing
502,0.09,-1.03,0.05,19063,Standing
503,0.05,-0.99,0.06,19105,Standing
504,0.01,-1.02,0.07,19146,Standing
505,0.06,-1.06,0.02,19186,Standing
506,0.11,-1.02,-0.02,19227,Standing
507,0.14,-0.95,0.06,19267,Standing
508,0.14,-0.96,0.05,19307,Standing
509,0.17,-1.0,-0.01,19348,Standing
510,0.16,-0.99,-0.03,19388,Standing
511,0.12,-0.98,-0.04,19428,Standing
512,0.13,-0.97,-0.04,19468,Standing
513,0.14,-0.99,-0.08,19508,Standing
514,0.16,-0.98,-0.06,19548,Standing
515,0.13,-0.98,-0.05,19588,Standing
516,0.14,-0.97,-0.05,19628,Standing
